file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\InnerInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.InnerInterceptor,"beforePrepare/3[com.baomidou.mybatisplus.extension.plugins.inner.StatementHandler,java.sql.Connection,java.lang.Integer]",false,108,1,1,1,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\InnerInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.InnerInterceptor,"willDoUpdate/3[com.baomidou.mybatisplus.extension.plugins.inner.Executor,com.baomidou.mybatisplus.extension.plugins.inner.MappedStatement,java.lang.Object]",false,82,2,1,1,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\InnerInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.InnerInterceptor,"beforeQuery/6[com.baomidou.mybatisplus.extension.plugins.inner.Executor,com.baomidou.mybatisplus.extension.plugins.inner.MappedStatement,java.lang.Object,com.baomidou.mybatisplus.extension.plugins.inner.RowBounds,com.baomidou.mybatisplus.extension.plugins.inner.ResultHandler,com.baomidou.mybatisplus.extension.plugins.inner.BoundSql]",false,69,5,1,1,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\main\java\com\baomidou\mybatisplus\test\autoconfigure\MybatisPlusTypeExcludeFilter.java,com.baomidou.mybatisplus.test.autoconfigure.MybatisPlusTypeExcludeFilter,getComponentIncludes/0,false,67,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\main\java\com\baomidou\mybatisplus\test\autoconfigure\MybatisPlusTypeExcludeFilter.java,com.baomidou.mybatisplus.test.autoconfigure.MybatisPlusTypeExcludeFilter,isUseDefaultFilters/0,false,57,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\main\java\com\baomidou\mybatisplus\test\autoconfigure\MybatisPlusTypeExcludeFilter.java,com.baomidou.mybatisplus.test.autoconfigure.MybatisPlusTypeExcludeFilter,getDefaultIncludes/0,false,62,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\main\java\com\baomidou\mybatisplus\test\autoconfigure\MybatisPlusTypeExcludeFilter.java,com.baomidou.mybatisplus.test.autoconfigure.MybatisPlusTypeExcludeFilter,getFilters/1[com.baomidou.mybatisplus.test.autoconfigure.FilterType],false,45,4,2,0,2,3,2,10,2,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8,4,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\main\java\com\baomidou\mybatisplus\test\autoconfigure\MybatisPlusTypeExcludeFilter.java,com.baomidou.mybatisplus.test.autoconfigure.MybatisPlusTypeExcludeFilter,MybatisPlusTypeExcludeFilter/1[java.lang.Class<?>],true,35,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\main\java\com\baomidou\mybatisplus\test\autoconfigure\MybatisPlusTypeExcludeFilter.java,com.baomidou.mybatisplus.test.autoconfigure.MybatisPlusTypeExcludeFilter,hasAnnotation/0,false,40,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\test\java\com\baomidou\mybatisplus\extension\plugins\MybatisPlusInterceptorTest.java,com.baomidou.mybatisplus.extension.plugins.MybatisPlusInterceptorTest,setProperties/0,false,20,4,3,0,3,1,11,16,0,5,0,11,0,0,0,0,0,0,6,3,5,0,0,0,0,0,14,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\mysql\mapper\MysqlDataMapper.java,com.baomidou.mybatisplus.test.mysql.mapper.MysqlDataMapper,getMaps/1[com.baomidou.mybatisplus.extension.plugins.pagination.Page],false,38,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\mysql\mapper\MysqlDataMapper.java,com.baomidou.mybatisplus.test.mysql.mapper.MysqlDataMapper,"getRandomOne/2[java.lang.String,java.lang.String]",false,41,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\mysql\mapper\MysqlDataMapper.java,com.baomidou.mybatisplus.test.mysql.mapper.MysqlDataMapper,getAll/1[com.baomidou.mybatisplus.core.conditions.Wrapper<?>],false,35,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\chainwrapper\EntityMapper.java,com.baomidou.mybatisplus.test.chainwrapper.EntityMapper,queryChain/0,false,13,3,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65536,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter\src\main\java\com\baomidou\mybatisplus\autoconfigure\MybatisPlusLanguageDriverAutoConfiguration.java,com.baomidou.mybatisplus.autoconfigure.MybatisPlusLanguageDriverAutoConfiguration$FreeMarkerConfiguration,freeMarkerLanguageDriver/1[com.baomidou.mybatisplus.autoconfigure.FreeMarkerLanguageDriverConfig],false,74,5,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter\src\main\java\com\baomidou\mybatisplus\autoconfigure\MybatisPlusLanguageDriverAutoConfiguration.java,com.baomidou.mybatisplus.autoconfigure.MybatisPlusLanguageDriverAutoConfiguration$FreeMarkerConfiguration,freeMarkerLanguageDriverConfig/0,false,81,4,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter\src\main\java\com\baomidou\mybatisplus\autoconfigure\MybatisPlusLanguageDriverAutoConfiguration.java,com.baomidou.mybatisplus.autoconfigure.MybatisPlusLanguageDriverAutoConfiguration$ThymeleafConfiguration$MetadataThymeleafLanguageDriverConfig,getTemplateFile/0,false,134,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter\src\main\java\com\baomidou\mybatisplus\autoconfigure\MybatisPlusLanguageDriverAutoConfiguration.java,com.baomidou.mybatisplus.autoconfigure.MybatisPlusLanguageDriverAutoConfiguration$ThymeleafConfiguration$MetadataThymeleafLanguageDriverConfig,getDialect/0,false,128,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\CustomPage.java,com.baomidou.mybatisplus.test.h2.cache.CustomPage,offset/0,false,36,0,0,0,0,2,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\CustomPage.java,com.baomidou.mybatisplus.test.h2.cache.CustomPage,"CustomPage/4[long,long,long,boolean]",true,31,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\CustomPage.java,com.baomidou.mybatisplus.test.h2.cache.CustomPage,"CustomPage/2[long,long]",true,19,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\CustomPage.java,com.baomidou.mybatisplus.test.h2.cache.CustomPage,"CustomPage/3[long,long,boolean]",true,27,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\CustomPage.java,com.baomidou.mybatisplus.test.h2.cache.CustomPage,"CustomPage/3[long,long,long]",true,23,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\CustomPage.java,com.baomidou.mybatisplus.test.h2.cache.CustomPage,CustomPage/0,true,16,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\core\conditions\LambdaQueryWrapperTest.java,com.baomidou.mybatisplus.core.conditions.LambdaQueryWrapperTest,testLambdaOrderBySqlSegment/0,false,23,11,7,0,7,1,10,10,0,3,0,10,0,0,0,0,0,0,6,1,3,0,0,0,0,1,24,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\mysql\mapper\commons\ResultMapEntityMapper.java,com.baomidou.mybatisplus.test.mysql.mapper.commons.ResultMapEntityMapper,selectById/1[java.io.Serializable],false,34,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\mysql\mapper\commons\ResultMapEntityMapper.java,com.baomidou.mybatisplus.test.mysql.mapper.commons.ResultMapEntityMapper,selectOne/1[com.baomidou.mybatisplus.core.conditions.Wrapper<com.baomidou.mybatisplus.test.mysql.entity.ResultMapEntity>],false,39,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\p6spy\P6SpyLogger.java,com.baomidou.mybatisplus.extension.p6spy.P6SpyLogger,"formatMessage/7[int,java.lang.String,long,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",false,31,1,1,0,1,2,2,3,1,0,7,2,0,0,0,0,0,0,7,0,0,1,0,0,0,0,9,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\toolkit\support\ColumnCache.java,com.baomidou.mybatisplus.core.toolkit.support.ColumnCache,"ColumnCache/2[java.lang.String,java.lang.String]",true,46,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\enums\WrapperKeyword.java,com.baomidou.mybatisplus.core.enums.WrapperKeyword,getSqlSegment/0,false,37,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,list/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,288,4,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,update/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,166,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,updateBatchById/1[java.util.Collection<T>],false,186,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,lambdaQuery/0,false,440,4,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,getById/1[java.io.Serializable],false,210,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,ktQuery/0,false,450,4,3,0,3,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,listMaps/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,326,4,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,remove/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,136,5,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"saveBatch/2[java.util.Collection<T>,int]",false,76,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,count/0,false,270,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,listObjs/0,false,342,1,1,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,getOne/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,238,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,listObjs/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,360,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"listObjs/1[java.util.function.Function<? super java.lang.Object,V>]",false,351,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,query/0,false,430,4,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,listByIds/1[java.util.Collection<? extends java.io.Serializable>],false,219,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"page/2[E,com.baomidou.mybatisplus.core.conditions.Wrapper<T>]",false,307,6,2,0,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,ktUpdate/0,false,460,4,3,0,3,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,count/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,279,5,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,pageMaps/1[E],false,390,4,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,list/0,false,297,3,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,listMaps/0,false,335,2,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"saveOrUpdate/2[T,com.baomidou.mybatisplus.core.conditions.Wrapper<T>]",false,491,3,2,0,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"listByMap/1[java.util.Map<java.lang.String,java.lang.Object>]",false,228,3,2,0,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"getOne/2[com.baomidou.mybatisplus.core.conditions.Wrapper<T>,boolean]",false,242,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,getEntityClass/0,false,401,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"pageMaps/2[E,com.baomidou.mybatisplus.core.conditions.Wrapper<T>]",false,380,6,2,0,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"getObj/2[com.baomidou.mybatisplus.core.conditions.Wrapper<T>,java.util.function.Function<? super java.lang.Object,V>]",false,257,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,save/1[T],false,62,4,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"removeByMap/1[java.util.Map<java.lang.String,java.lang.Object>]",false,126,4,4,0,4,1,4,4,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,getMap/1[com.baomidou.mybatisplus.core.conditions.Wrapper<T>],false,250,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,"listObjs/2[com.baomidou.mybatisplus.core.conditions.Wrapper<T>,java.util.function.Function<? super java.lang.Object,V>]",false,370,5,2,0,2,1,7,3,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65536,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\service\IService.java,com.baomidou.mybatisplus.extension.service.IService,saveBatch/1[java.util.Collection<T>],false,72,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,true
