file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\columns\booleans\BooleanParser.java,tech.tablesaw.columns.booleans.BooleanParser,class,4,6,2,4,13,2,0,5,8,0.7,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,4,0,4,0,0,4,0,4,49,8,0,0,0,0,34,1,5,2,4,1,0,0,0,48,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\traces\Histogram2DTrace.java,tech.tablesaw.plotly.traces.Histogram2DTrace,class,8,12,4,8,7,3,0,8,0,0.2,0.0,0.0,5,2,3,2,0,0,3,0,0,0,2,0,0,2,0,0,2,0,2,52,4,0,0,1,0,5,0,5,1,5,1,0,1,0,28,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\api\DoubleParserTest.java,tech.tablesaw.api.DoubleParserTest,class,2,2,0,2,5,1,0,5,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,2,5,0,5,0,0,0,0,16,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\json\src\main\java\tech\tablesaw\io\json\JsonWriteOptions.java,tech.tablesaw.io.json.JsonWriteOptions$Builder,innerclass,4,4,0,4,4,2,0,0,6,0.75,0.0,0.0,4,0,3,0,1,0,4,0,0,0,2,0,0,2,0,0,0,0,0,18,3,0,0,0,0,0,0,4,0,2,0,0,0,0,24,9,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\examples\HistogramOverlayExample.java,tech.tablesaw.examples.HistogramOverlayExample,class,13,13,0,13,1,1,0,21,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,9,6,7,0,7,0,0,0,0,24,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\TestDataUtil.java,tech.tablesaw.TestDataUtil,class,0,2,2,0,2,1,0,2,0,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,9,2,0,0,0,0,52,1,1,1,1,0,0,0,0,10,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\examples\TimeSeriesExample.java,tech.tablesaw.examples.TimeSeriesExample,class,6,6,0,6,1,1,0,7,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,6,0,2,0,1,0,0,0,0,12,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\api\TimeColumnTest.java,tech.tablesaw.api.TimeColumnTest,class,18,19,1,18,50,1,0,95,0,0.044444446,0.0,0.0,45,0,42,3,0,0,42,0,0,0,1,0,0,1,0,0,0,0,58,340,0,5,0,0,0,40,235,64,8,64,1,0,0,1,90,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\io\jdbc\SqlResultSetReaderTest.java,tech.tablesaw.io.jdbc.SqlResultSetReaderTest,class,13,13,0,13,2,1,0,19,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,67,0,0,0,6,0,25,19,18,0,14,2,0,0,0,53,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\columns\strings\ShortDictionaryMap.java,tech.tablesaw.columns.strings.ShortDictionaryMap$ShortDictionaryBuilder,innerclass,7,7,0,7,6,1,0,1,5,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,35,6,0,0,0,0,0,0,5,0,5,0,0,0,0,26,9,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\plotly\BoxTest.java,tech.tablesaw.plotly.BoxTest,class,7,7,0,7,3,1,0,6,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,2,0,0,2,0,0,2,0,4,18,0,0,0,0,0,14,13,6,0,6,0,0,0,0,24,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\api\HorizontalBarPlot.java,tech.tablesaw.plotly.api.HorizontalBarPlot,class,4,7,3,4,2,2,0,2,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\traces\ScatterTrace.java,tech.tablesaw.plotly.traces.ScatterTrace,class,17,45,28,17,23,3,0,11,0,0.6052632,0.0,0.0,6,3,4,2,0,0,4,0,0,0,19,2,0,19,0,0,19,0,7,260,5,0,14,1,0,20,1,23,1,23,1,0,4,0,77,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\components\Axis.java,tech.tablesaw.plotly.components.Axis$Spikes$SpikeSnap,enum,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,2,0,1,0,1,0,0,0,0,14,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous29,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\columns\instant\PackedInstant.java,tech.tablesaw.columns.instant.PackedInstant,class,5,15,10,5,31,1,1,32,153,0.0,0.0,0.0,18,17,16,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,42,85,22,0,10,0,11,10,12,12,6,12,1,0,0,0,115,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\components\MarkerTest.java,tech.tablesaw.components.MarkerTest,class,3,3,0,3,1,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,4,1,1,0,1,0,0,0,0,7,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous27,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous28,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous25,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\analytic\AggregateFunctions.java,tech.tablesaw.analytic.AggregateFunctions$Min$Anonymous6,anonymous,2,2,0,2,4,1,0,10,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,3,15,1,0,0,0,0,0,0,1,0,2,0,0,0,1,13,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous26,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\analytic\AggregateFunctions.java,tech.tablesaw.analytic.AggregateFunctions$Min$Anonymous5,anonymous,2,2,0,2,4,1,0,4,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,15,2,0,0,0,0,0,0,3,0,1,1,0,0,0,10,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous23,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\api\ShortColumn.java,tech.tablesaw.api.ShortColumn,class,24,48,24,24,94,3,0,74,1051,0.6296296,0.0,0.0,54,6,53,0,1,0,54,0,0,0,1,0,0,0,1,0,1,0,28,316,53,16,6,2,2,13,16,45,10,42,2,0,0,0,188,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\filtering\predicates\IntBiPredicate.java,tech.tablesaw.filtering.predicates.IntBiPredicate,interface,0,4,4,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous24,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\examples\TimeSeriesVisualizations.java,tech.tablesaw.examples.TimeSeriesVisualizations,class,21,21,0,21,1,1,0,33,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,0,71,0,8,0,8,0,0,0,0,29,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\DateTimeAggregateFunction.java,tech.tablesaw.aggregate.DateTimeAggregateFunction,class,4,5,1,4,4,2,0,1,6,0.0,0.0,0.0,4,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1025,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\components\change\Decreasing.java,tech.tablesaw.plotly.components.change.Decreasing$DecreasingBuilder,innerclass,4,4,0,4,3,2,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,2,0,0,0,0,0,0,10,9,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\analytic\WindowSpecification.java,tech.tablesaw.analytic.WindowSpecification$Builder,innerclass,3,3,0,3,6,1,0,5,4,0.6,0.0,0.0,5,0,0,1,0,4,4,0,0,0,3,0,0,3,0,0,0,0,0,24,4,0,1,0,0,2,0,5,0,3,0,0,0,0,18,8,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\examples\LinePlotExampleWithSmoothing.java,tech.tablesaw.examples.LinePlotExampleWithSmoothing,class,12,12,0,12,1,1,0,15,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,4,1,5,0,5,0,0,0,0,23,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\analytic\AggregateFunctions.java,tech.tablesaw.analytic.AggregateFunctions$WindowDependentAggregateFunction$AppendAggregateFunction,innerclass,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1032,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\analytic\WindowFrame.java,tech.tablesaw.analytic.WindowFrame,class,4,10,6,4,35,1,0,8,0,0.4583333,0.0,0.0,12,1,3,2,0,7,10,0,0,0,4,0,0,4,0,0,4,0,4,125,15,0,24,0,2,13,0,10,7,8,2,0,3,0,110,16,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\api\DoubleColumn.java,tech.tablesaw.api.DoubleColumn,class,29,106,77,29,122,3,0,79,1660,0.6769231,0.0,0.0,65,10,63,0,2,0,65,0,0,0,1,0,0,0,1,0,1,0,28,418,63,26,7,3,1,13,27,68,10,60,3,0,0,0,192,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\io\csv\CsvReadOptions.java,tech.tablesaw.io.csv.CsvReadOptions,class,6,27,21,6,21,3,0,3,194,0.90476185,0.0,0.0,21,10,20,1,0,0,20,0,0,0,8,0,0,8,0,0,8,0,0,225,20,0,0,0,0,0,0,8,0,8,0,0,1,0,86,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\components\threeD\Camera.java,tech.tablesaw.plotly.components.threeD.Camera,class,5,8,3,5,4,2,0,2,4,0.5,0.0,0.0,4,0,2,1,1,0,3,0,0,0,3,0,0,3,0,0,3,0,0,43,3,0,0,0,0,4,0,4,0,4,0,0,1,0,16,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\plotly\components\threeD\EyeTest.java,tech.tablesaw.plotly.components.threeD.EyeTest,class,4,4,0,4,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,5,6,0,0,0,0,0,5,3,1,1,1,0,0,0,0,8,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous21,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous22,anonymous,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,6,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\io\Destination.java,tech.tablesaw.io.Destination,class,0,16,16,0,7,1,0,0,0,0.16666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,0,2,0,2,0,0,25,3,0,1,0,0,0,0,6,0,2,0,0,0,0,13,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous20,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\io\ReadOptions.java,tech.tablesaw.io.ByNameMapColumnTypeReadOptions,class,2,3,1,2,2,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\api\Histogram2D.java,tech.tablesaw.plotly.api.Histogram2D,class,7,8,1,7,1,1,0,5,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous38,anonymous,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,7,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\analytic\AnalyticQuerySteps.java,tech.tablesaw.analytic.AnalyticQuerySteps$Execute,interface,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous39,anonymous,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,7,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous36,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous37,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\api\StringColumn.java,tech.tablesaw.api.StringColumn,class,20,100,80,20,89,3,0,82,1079,0.7580645,0.0,0.0,62,7,58,4,0,0,58,0,0,0,2,0,0,2,0,0,1,0,20,317,58,14,4,4,1,16,15,31,6,30,3,0,0,1,226,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\examples\Example1.java,tech.tablesaw.examples.Example1,class,19,19,0,19,1,2,0,41,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,49,0,0,0,0,2,27,10,17,3,16,0,0,0,2,45,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous34,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous35,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\testutil\NanoBench.java,tech.tablesaw.testutil.NanoBench$MemoryUtil,innerclass,1,1,0,1,5,1,0,8,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,21,1,1,1,0,2,0,3,6,1,5,2,0,0,0,36,9,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\test\java\tech\tablesaw\examples\ScattterPlotMatrixExample.java,tech.tablesaw.examples.ScattterPlotMatrixExample,class,16,16,0,16,3,1,0,34,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,19,0,2,0,0,0,5,10,9,3,9,2,0,0,0,38,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\table\TableSliceTest.java,tech.tablesaw.table.TableSliceTest,class,15,15,0,15,34,1,0,74,0,0.033333335,0.0,0.0,30,0,29,0,0,1,30,0,0,0,1,0,0,1,0,0,0,0,36,192,0,2,0,0,2,43,116,64,1,66,1,0,0,6,68,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\test\java\tech\tablesaw\conversion\smile\SmileConverterTest.java,tech.tablesaw.conversion.smile.SmileConverterTest,class,27,27,0,27,2,1,0,32,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,23,27,4,0,4,0,0,0,0,28,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\api\ParetoPlot.java,tech.tablesaw.plotly.api.ParetoPlot,class,4,6,2,4,3,2,0,3,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\columns\AbstractColumnType.java,tech.tablesaw.columns.AbstractColumnType,class,2,21,19,2,11,1,13,4,0,0.3809524,0.0,0.0,7,0,6,0,1,0,7,0,0,0,3,0,0,3,0,0,3,0,1,32,8,0,4,0,0,0,0,4,0,4,1,0,0,0,31,1025,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\jsplot\src\main\java\tech\tablesaw\plotly\traces\ScatterTrace.java,tech.tablesaw.plotly.traces.ScatterTrace$ScatterBuilder,innerclass,15,15,0,15,29,2,0,11,266,0.94607836,0.0,0.0,24,0,20,3,1,0,21,0,0,0,17,0,0,17,0,0,1,0,0,118,21,1,0,0,0,1,5,29,0,20,1,0,0,0,161,9,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous32,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\tablesaw\core\src\main\java\tech\tablesaw\aggregate\AggregateFunctions.java,tech.tablesaw.aggregate.AggregateFunctions$Anonymous33,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
